embs0,embs1,embs2,embs3,embs4,embs5,embs6,embs7,embs8,embs9,embs10,embs11,embs12,embs13,embs14,embs15,embs16,embs17,embs18,embs19,embs20,embs21,embs22,embs23,embs24,embs25,embs26,embs27,embs28,embs29,embs30,embs31,embs32,embs33,embs34,embs35,embs36,embs37,embs38,embs39,embs40,embs41,embs42,embs43,embs44,embs45,embs46,embs47,embs48,embs49,embs50,embs51,embs52,embs53,embs54,embs55,embs56,embs57,embs58,embs59,embs60,embs61,embs62,embs63,embs64,embs65,embs66,embs67,embs68,embs69,embs70,embs71,embs72,embs73,embs74,embs75,embs76,embs77,embs78,embs79,embs80,embs81,embs82,embs83,embs84,embs85,embs86,embs87,embs88,embs89,embs90,embs91,embs92,embs93,embs94,embs95,embs96,embs97,embs98,embs99,embs100,embs101,embs102,embs103,embs104,embs105,embs106,embs107,embs108,embs109,embs110,embs111,embs112,embs113,embs114,embs115,embs116,embs117,embs118,embs119,embs120,embs121,embs122,embs123,embs124,embs125,embs126,embs127,mol_index,atomic_number,coordx,coordy,coordz,ldalabel,gnumarker,gnucolor,layer,atomizationE,NMR,NMRlinpred
-0.9919931,1.5361007,-3.7169135,1.0328522,1.06484,-0.34057078,-0.12567477,-1.211055,-0.29505867,-1.1922762,1.4161788,-0.7976071,-0.884059,-0.26931763,0.34253585,-2.0068414,1.4005675,-1.3589852,0.6917472,-2.065786,-0.79305017,0.9862288,0.7660793,1.2432114,0.5325927,-0.9558813,0.8769245,-0.48878977,-1.8502476,0.2578255,0.15478091,1.1702464,-0.7056885,0.34250388,1.8718914,-1.0252465,2.6712074,0.83339465,-0.49499142,2.146453,2.9025512,-1.1180129,-0.20003164,0.3210498,0.36887842,-0.24912411,1.0423329,-1.421762,-2.155822,-0.44098824,0.5699862,0.31438717,3.4920645,-0.408229,-2.4213443,2.289151,1.9212366,2.0368452,-1.3928797,-0.7114124,-1.0781518,2.2890642,-1.2170591,-0.5476383,1.2088398,-0.63325995,-0.7089621,-1.0943322,-0.431334,-1.0544991,0.12602425,0.40463883,-0.9851986,0.28798404,-0.23679781,0.5886036,0.6647147,-1.7914355,-1.4136384,-0.15236965,0.40083286,-0.14576778,-1.4266825,-1.161841,0.045270324,-0.36672333,0.44517908,0.25383738,-2.163045,0.7403889,-0.46279734,-1.160584,0.5120793,-0.9502194,-0.24448752,-0.7219202,-1.3445551,0.5184066,-0.11849517,0.1750159,0.1177423,-0.28648973,1.0002195,0.9638145,1.0274656,-0.85455287,-0.25658107,-1.4432268,-0.21729988,-0.7795269,1.0135443,0.6558611,-1.0662663,-1.0415586,0.040078193,-3.1013243,0.7702074,-1.1686695,0.49826634,0.96206105,2.4896472,0.41251713,0.55793655,-1.0804888,-0.10311815,1.7120011,0.36743957,-1.781895,90,6,0.34808737,-0.17576148,0.62278134,1,7,10025880,5,-1033.899,40.4,46.64457451
0.04555507,-0.60926694,-0.8351671,0.47842497,0.7517861,-0.28671712,0.2480459,-1.7461171,-0.6498456,-0.6974292,0.7771756,-1.0519994,0.015292904,-0.99730456,0.5180386,-1.3137366,0.73213637,-0.09523088,0.4002389,-0.5516848,0.31776655,0.055121936,-0.978428,0.6170795,-0.5693257,0.58195215,0.53287506,-0.23121506,-1.8257883,0.001013681,-0.023408227,2.2586882,-0.44781783,0.010921598,2.4063478,-1.6823535,1.7921606,2.8595228,-0.35866082,-0.4409207,0.8516518,-0.12061633,0.057723045,1.5267502,0.7290143,-0.4526363,0.8010565,-0.82989204,0.15100658,0.96943974,0.31778154,0.47111642,2.9851534,0.37788114,-0.69281477,3.4303691,1.1095006,1.2370085,-1.6548581,0.5149483,-1.8624369,1.975851,-0.43617764,-0.10782631,1.005189,-0.37556085,-0.634768,-0.38126695,0.116595626,0.017633528,-0.11828928,0.10324152,-0.7310279,-1.2661616,-0.8606831,0.5532459,0.7177684,-0.8617773,-0.11664593,0.5935114,0.72544664,1.3348706,-1.0494884,-1.9811554,-0.13141039,-1.0427952,-0.81427544,2.1703668,-1.4801179,0.45702523,0.36958444,-1.2317914,-0.5651539,0.6030017,0.22211686,0.68275315,-1.2077633,0.32324106,-0.15002477,0.5473684,-0.37492138,-1.3223579,0.9925704,-0.21753953,-0.562624,-1.1522477,-0.110121295,-0.9423399,0.55768645,-1.5672424,-0.21134192,1.0714571,-1.18876,-2.146235,1.0345564,-0.49342757,0.4179834,-1.0013857,-0.61175877,-0.2515335,0.78706086,1.4324968,0.84480405,-1.7206838,-0.46836662,1.0197599,0.11070907,-1.0863327,90,6,-0.76591265,-0.80596143,-0.22071867,5,1,11529966,5,-1033.7455,73.28,77.2673955
0.045560077,-0.60916805,-0.8352958,0.47850135,0.7517274,-0.28657272,0.24819478,-1.7461063,-0.649765,-0.69713604,0.7767668,-1.0521356,0.015172473,-0.9976298,0.5180324,-1.3135982,0.7321625,-0.095527306,0.4004252,-0.5516852,0.31775966,0.055078425,-0.97797906,0.61719537,-0.56907904,0.58184147,0.5333783,-0.23104233,-1.8256729,0.001294643,-0.023490958,2.2585557,-0.4479425,0.010948896,2.4064376,-1.6822801,1.7922939,2.8595397,-0.3585834,-0.44100267,0.8512831,-0.120567486,0.05807776,1.5267514,0.72878945,-0.45239183,0.80102205,-0.8303144,0.15051228,0.96940327,0.31788984,0.47143614,2.984991,0.37761998,-0.6928296,3.4304788,1.109314,1.2368683,-1.6551596,0.51501876,-1.8623468,1.9759345,-0.43654156,-0.10804355,1.0052627,-0.37552166,-0.63465875,-0.3813228,0.11654347,0.017603487,-0.11847781,0.1032236,-0.73080385,-1.2660693,-0.8607116,0.5532823,0.7179276,-0.86176336,-0.116569236,0.5934193,0.7254878,1.3347077,-1.0493181,-1.9815615,-0.1312397,-1.0427274,-0.81432027,2.1702807,-1.4799725,0.45679027,0.36954403,-1.2317125,-0.5650534,0.6031469,0.22202736,0.682791,-1.2079802,0.32338095,-0.15012735,0.54708725,-0.37465328,-1.3222914,0.99233997,-0.21744567,-0.5625111,-1.1521453,-0.10995379,-0.9421569,0.55755925,-1.5669745,-0.21155514,1.0715045,-1.1884528,-2.1459966,1.0343527,-0.49361008,0.41767436,-1.0014095,-0.6116847,-0.25185138,0.78709733,1.4323839,0.84477025,-1.7205528,-0.4681894,1.0196263,0.11068964,-1.0864064,90,6,-0.074912615,1.1294385,-0.060618658,5,1,11529966,5,-1033.7455,73.28,77.27986995
-0.07168467,0.002091415,-2.0075262,0.8273381,1.5080103,-1.2862654,-0.022502013,-2.3122098,-0.96054673,-0.2625702,1.6411002,-1.5276572,-0.7199038,-0.8507379,0.5559542,-1.1752511,0.7168494,-0.28447264,0.598372,-0.78603494,-0.5134311,0.6403343,-0.09428409,1.3314427,-0.04569751,-0.0723052,-0.07225905,-0.79542947,-2.279476,-0.38673365,-0.041366078,2.9306192,-0.40749443,-0.1252774,3.3498995,-1.3196566,1.86977,2.3384829,-0.44400713,1.1841881,2.192985,-1.1717803,-0.6873047,1.2212821,1.1118021,-0.6824917,0.5007535,-1.2444873,-0.41371202,0.20997956,0.63062406,-0.11302027,3.7327645,0.34850577,-0.8062178,2.8899407,1.1746078,1.2773638,-1.8181632,0.30458307,-1.1128435,1.6590985,-0.5891843,-0.99792707,1.5757455,-0.35579723,-0.2985548,0.1609045,0.21347156,-0.17330854,-0.11868137,0.006192938,-0.6923354,-1.1829902,-1.3826675,-0.08984923,0.46957588,-1.0769774,-0.50997394,0.12560911,1.2425466,1.1386349,-0.7162087,-2.1281278,-0.3162635,-0.71310693,-0.5106041,1.3194549,-1.9027764,0.5224817,0.17868769,-1.0123829,-0.27185288,0.48273045,0.4552956,0.52248245,-0.9578713,0.7921768,-0.3018936,1.1195126,-0.50965494,-1.3184168,0.5110781,1.1214865,-0.5942815,-0.5676739,-0.82568914,-1.0629207,0.7479087,-1.4890926,-0.041428924,0.6581031,-0.94616175,-1.614053,0.26122618,-2.2855344,0.95992684,-0.8726175,-0.4909638,0.75296783,0.5892794,0.9917562,0.6859517,-1.6498408,-0.26294386,1.1365187,0.53795433,-1.2596679,91,6,0.5559185,0.02573289,-0.4949039,9,11,35723,5,-1033.7799,66.95,74.99501283
-0.88186324,0.5365549,-1.4356949,0.57297635,0.32023188,0.2519643,0.08361085,-0.7953979,-1.2099872,-1.5488793,0.31947792,-0.51087266,-0.44916943,-0.5147966,0.82986087,-1.7962252,0.98181325,-0.60453147,1.4111536,-0.9642723,-0.108088195,0.35994956,-0.33926648,0.74559975,-1.1597219,-0.24699953,0.35920852,-0.09482351,-1.6214823,-0.026336119,-0.16221881,0.8430139,-0.8910701,0.04736194,2.2256446,-1.9905372,2.2685611,2.3035185,0.6410255,0.21608672,1.2396464,-0.35882616,0.16453086,2.1101022,-0.34022197,-0.45237154,0.83027047,-1.4131858,-0.77362907,0.3464187,0.3855524,0.8307991,3.703842,-0.3035509,-2.5508761,3.247929,1.6736109,1.3980794,-1.9370191,-0.03174165,-1.8983552,2.252181,-0.6434623,-0.12937674,1.3558216,-0.7191175,-1.05665,-1.5704528,0.08175501,-0.83324,0.45270061,0.33389825,-1.4414479,0.9988313,-0.7051542,1.1376097,0.8952285,-1.8689365,-1.1094725,0.74278545,-0.08653475,0.31543517,-1.4180145,-1.7004908,0.33722085,-0.20616521,0.108225286,1.1647557,-1.7022067,0.7245915,0.08682257,-1.8991907,0.383552,0.010219902,-0.0064831,0.22101395,-1.2309388,0.24947375,-0.123953566,0.31119913,-0.40785396,0.11755088,0.2572967,-0.3124782,0.4979543,-1.1879342,0.23445827,-0.91933,-0.08638021,-0.80154574,1.1397072,1.53993,-1.1720353,-1.8421817,0.25185528,-1.1034743,0.33085346,-0.31493434,0.31911218,-0.23495916,2.004664,0.7675386,0.41295484,-2.3896286,-0.55817866,1.3842255,-0.65612155,-1.1439826,91,6,-0.7209815,0.8934329,-0.4340039,2,5,10145074,5,-1033.859,33.52,31.15930525
-0.726051,0.852798,-1.4940964,0.40181336,0.4231797,0.81772864,0.4306628,-0.8436678,-1.5418475,-1.0752956,0.5737949,-1.2821323,-1.0647436,-0.16862495,0.5876443,-2.1038926,1.1896343,-1.2537314,1.2355921,-0.88682777,0.15314144,0.570696,-0.081299484,0.9504125,-0.7498795,0.73215985,-0.03828597,-0.15033671,-2.0499887,-0.25381333,-0.2656312,1.2935684,-1.1748576,0.9252813,2.1792173,-1.8784481,2.2122593,2.4483092,0.76584923,0.0556781,1.2899494,-0.2818617,0.13394994,2.0547593,-0.2239886,-0.5835757,1.285445,-1.4988722,-0.35103014,0.1767565,-0.06830485,0.9883286,3.9558275,-0.40393633,-2.4424887,3.1414132,0.98668206,0.7760308,-2.4710202,0.42494324,-1.3115557,1.934166,-0.45915675,-0.62306356,1.7501364,-0.9183453,-0.5756683,-0.7448503,-0.056400776,-0.4369225,0.513894,0.3632909,-1.1289376,0.36140376,-0.611626,0.84833384,0.2842844,-1.8551823,-1.1487639,0.16008031,0.19588228,-0.12266944,-1.729729,-1.4533076,-0.41445255,-0.16362925,0.1700021,1.2551246,-1.5826995,0.30582297,0.076482415,-1.760117,0.3497062,0.44872963,0.17745759,0.73302287,-1.0947503,0.37605816,-0.13663498,0.5943265,-0.44179514,-0.001919627,-0.08395004,-0.09254886,0.9298065,-1.3152772,0.47229353,-0.75341415,-0.004543342,-0.43278453,0.6358818,1.8427957,-0.7571286,-2.1770575,-0.4692632,-0.9190421,0.2088265,-0.5219102,-0.13234702,-0.07519041,1.2748439,0.90207714,0.12816188,-2.2409935,-0.6591984,1.1855294,-0.75033057,-1.737357,91,6,-1.3441815,-0.18046711,0.47679612,2,5,10145074,5,-1033.7845,12.1,0.163691137
-0.8818517,0.5366996,-1.4355053,0.5728593,0.32034144,0.2517619,0.083474815,-0.79539114,-1.2098236,-1.5487554,0.31962508,-0.5109205,-0.44925007,-0.51477176,0.83000374,-1.7962836,0.98176885,-0.60457855,1.4113348,-0.96419525,-0.10831928,0.35980573,-0.3392676,0.7453789,-1.159736,-0.2468893,0.35907143,-0.0947189,-1.6214877,-0.026536383,-0.16215369,0.84316754,-0.8908303,0.047435164,2.2257195,-1.9906703,2.2684352,2.3035727,0.64111483,0.21612397,1.2395821,-0.35915688,0.16441576,2.1103816,-0.34014225,-0.45237368,0.8303018,-1.413017,-0.77369976,0.34652296,0.3854686,0.8306685,3.7037802,-0.30366635,-2.550777,3.2481089,1.6736125,1.3979502,-1.9369256,-0.03168422,-1.8981069,2.2521744,-0.6434375,-0.12948793,1.3558114,-0.7192799,-1.0566372,-1.5704396,0.08144389,-0.83293307,0.45281857,0.33384,-1.4415283,0.9988946,-0.7052518,1.1372715,0.89508384,-1.8690449,-1.109569,0.742782,-0.086490974,0.3151748,-1.4181578,-1.7002094,0.3370934,-0.20617184,0.10784131,1.1649699,-1.7023158,0.72437096,0.086972535,-1.899273,0.3835054,0.010005832,-0.006166928,0.22122192,-1.2307988,0.2495718,-0.123604834,0.31138143,-0.40786183,0.11757752,0.2574161,-0.31246394,0.49802524,-1.1878519,0.23429137,-0.9195715,-0.086558536,-0.8015164,1.1395997,1.5398808,-1.1722453,-1.842058,0.2519217,-1.1034955,0.33099788,-0.31468397,0.31917763,-0.23499206,2.004654,0.76750094,0.41306517,-2.3896382,-0.5582387,1.3843026,-0.6558427,-1.1439856,91,6,-0.32168147,-1.1807672,-0.0934039,2,5,10145074,5,-1033.859,33.53,31.15389823
-0.29007766,0.42036325,-3.4144368,1.326631,1.319736,-1.3532209,-0.34348553,-2.257881,-0.34221083,-0.14037395,1.6613718,-0.8762865,-0.7919667,-0.98096204,0.36111248,-1.2584553,0.73850644,-0.31976894,0.70584977,-1.656234,-0.9547505,0.7581346,0.04523486,1.094985,0.6747685,-0.7135908,0.25438607,-0.5336695,-1.5845107,0.011030152,-0.05603782,2.4726744,-0.2525254,-0.11274272,2.6918714,-1.1893967,2.4652314,1.0368278,-0.43766972,1.4780155,2.1025195,-1.0354693,-0.36520627,0.49440926,1.2776742,-0.80428475,0.5174653,-1.2548506,-1.169805,0.08018333,0.6956691,0.07239196,2.7562332,0.49549288,-1.2361492,2.5369987,1.624566,2.565854,-1.5597198,-0.45888206,-0.86405075,2.0480123,-0.8558892,-0.801895,1.0519202,-0.34848174,-0.4772191,-0.61024404,-0.11944197,-0.51997244,-0.35072637,0.24197291,-0.7021487,-1.0262896,-0.2714358,-0.03996277,0.8925029,-1.3780351,-0.8645836,0.07618077,1.3926777,1.2414045,-0.78017116,-1.7895285,-0.34423172,-1.2976747,-0.74227643,0.86786443,-2.3004763,0.8368404,0.2852934,-0.79480124,0.1650579,-0.078765035,0.21014398,-0.044516563,-1.2648697,0.5283763,-0.32217127,0.6246102,-0.021558344,-1.5579274,1.0651408,1.5975963,-0.029404163,-0.082271904,-0.3199823,-1.481909,0.32128185,-1.5069554,0.93873256,0.2080801,-1.4307466,-0.95535576,0.6609444,-2.8142831,0.65023553,-1.2857378,-0.6312672,0.6516241,1.4817615,1.05953,0.80689657,-1.2726542,-0.56608224,1.4688951,1.2256655,-1.4965675,92,6,-0.16681904,0.41181567,-0.53986096,9,11,35723,5,-1033.7196,73.63,64.39730487
-0.22844885,-0.6516266,-0.9775817,0.92625564,0.40204623,-0.54043424,0.109623685,-1.7580165,-1.2638054,-0.97258115,0.81744,-0.9884417,0.009664118,-0.92033726,0.4902252,-0.85903037,0.5366764,0.14430958,1.1169138,-0.5626642,0.09651634,0.17946337,-0.79571396,0.4929498,-0.46927688,0.2129568,0.29718632,-0.47578835,-1.3942742,0.01228261,-0.14447473,1.9798439,-0.38012838,-0.25566927,2.5344353,-2.1410067,2.3135133,2.7193027,0.07782388,-0.44576466,0.71165985,0.20876442,0.06841323,1.7706522,0.54224366,-0.48080885,0.32442436,-0.8347137,-0.07062334,0.72060037,0.31793877,0.6412277,2.7390335,0.45747703,-1.0620865,3.7567275,1.409562,2.1148083,-1.8180039,0.19056347,-2.3633358,2.4050293,-0.37905836,-0.27751568,0.90183306,-0.38993847,-1.028605,-1.0929685,-0.11458489,-0.067711085,-0.13461974,0.12202393,-1.0882721,-0.3755075,-0.63591665,0.84085315,1.1511023,-1.3902981,-0.70737195,0.62700117,0.81636906,1.5460835,-1.09697,-2.1739085,0.10000996,-1.2175589,-0.59357303,1.8196392,-1.687597,0.6346791,0.6680132,-1.4780073,-0.31278884,0.60079837,0.40139198,0.7245981,-1.26261,-0.07285617,-0.24546397,0.2778055,-0.2417846,-1.4178095,0.97861725,-0.169167,-0.6118509,-1.2382143,0.16964233,-0.9229654,0.41458616,-1.03513,0.8089341,1.2968537,-1.1769743,-1.4390532,0.98871434,-0.62071866,0.48905033,-1.0721686,-0.13069904,-0.3993083,1.0763375,1.0484778,0.9648359,-2.3478646,-0.7261962,1.322431,-0.004112065,-1.224557,92,6,1.131481,0.07091566,0.20293902,5,1,11529966,5,-1033.7046,75.99,78.45350118
-0.33710468,-0.6329856,-0.9879472,0.8401953,0.6001678,-0.55148256,0.19430454,-1.9291812,-1.5227672,-0.926252,0.8185574,-0.9658632,-0.088105634,-0.98533565,0.60133404,-1.2062368,0.41922277,0.17938119,1.1187735,-0.5178379,0.19540325,0.030313857,-1.0316362,0.55328023,-0.66713345,0.33326536,0.22476125,-0.5130508,-1.7675359,-0.24269173,-0.26017278,2.096929,-0.3094028,-0.16179326,2.7364166,-1.8455384,2.3070858,2.542063,0.13301751,-0.64583737,0.75628614,-0.074183375,-0.001611009,1.7886102,0.79904646,-0.60300535,0.45976973,-0.63259935,-0.022179246,0.73643184,0.40742922,0.69980335,2.8884387,0.33198512,-0.86940855,3.6096778,1.3986087,2.0069685,-1.6109031,0.27527928,-2.3544748,2.338104,-0.22391348,-0.41256768,0.7655897,-0.56856567,-0.9334371,-1.1838713,0.06370942,-0.3473092,-0.42044917,0.031685896,-1.0826312,-0.43916526,-0.7371076,0.8174927,1.1391916,-1.2744862,-0.6603723,0.7873615,0.7542425,1.6108406,-1.1452022,-2.396538,0.02987717,-1.2400823,-0.59098417,1.8330599,-1.6145127,0.5970233,0.66420233,-1.4979672,-0.15953718,0.7920996,0.19954702,0.68309116,-1.3707168,-0.09732616,-0.105853915,0.4880001,-0.5337075,-1.3319719,0.9237631,-0.46358317,-0.6753289,-1.1297158,0.1006493,-0.99049765,0.28772053,-1.1726665,0.54799193,1.4137063,-1.1512685,-1.8125017,1.138165,-0.5161092,0.51881444,-0.99940497,-0.32642946,-0.28645906,1.0249667,1.1491868,0.77043116,-2.5301492,-0.79767036,1.4926938,-0.011648715,-1.218258,92,6,-0.6570191,-0.9248844,0.032639027,5,1,11529966,5,-1033.6942,75.99,77.73780773
-0.06270838,0.7550323,-0.7790539,-0.08353293,0.30172548,1.0291845,0.29271534,-0.18510681,0.4821751,-0.23296043,-0.37094256,0.45169884,-0.27913442,-0.27095732,0.9754053,-3.482606,0.5398135,-0.41192818,1.4965326,-1.4245851,0.6001663,-0.8743182,-1.4765034,1.0670414,-0.60826564,0.48606348,0.65143925,0.9226866,-0.29802176,1.0851123,0.5670773,0.108009495,-0.6608974,0.6658916,0.77805126,-1.5585682,1.5811121,1.6357436,0.1001479,-0.5861712,0.060625672,0.483007,0.31705138,0.31297892,0.18001944,-0.28658158,1.8997159,-1.201498,-0.038104035,0.82764566,-0.52279603,1.2360911,1.5513704,-0.92564726,-1.748656,2.599432,0.14952585,0.3533283,-2.0291576,1.0025983,-0.7125093,1.8799365,-0.10484478,0.10820071,1.0879233,-0.22155963,-0.059141543,-0.39934024,-0.51046735,-0.26102695,0.42017138,0.122846305,-0.5574536,0.26129955,-0.5450941,0.96003234,0.44990215,-0.80868804,1.2518177,-0.1593652,-0.21856086,-0.1688919,-1.5175414,0.4765505,-0.22001477,0.22618061,-2.1359913,2.1941757,-1.8121846,-0.026007295,-0.002979189,-1.3382099,-0.55549145,0.19259799,-0.5771888,0.025600195,-0.7375994,0.9654019,0.77427685,1.2298378,0.072379425,-0.6199037,0.108583376,0.4244375,1.6982772,-1.1129673,0.79965043,-0.9510241,0.56963444,-0.8773569,0.68622065,0.7751268,-2.250005,-2.0833178,0.8399128,0.014518589,-0.52630925,-1.076295,-1.4527218,-0.9425862,1.0962504,1.23724,0.46515244,-0.27394298,-0.17243165,1.4230978,-0.28139564,-0.859035,93,6,1.2325379,-1.211861,0.37426442,3,1,3329330,5,-1033.8743,12.8,14.09626672
-1.1856064,1.3394545,-2.7316442,0.981102,1.3182027,-0.012359515,0.33770606,-0.8212372,0.012934759,-0.19253552,1.5185013,-0.9862135,-0.52655864,-0.7839338,1.0936663,-1.8902171,0.74849576,-1.3287133,0.57548046,-1.2071551,-0.26566455,0.44620088,0.64835954,1.3828654,0.08542809,-0.8886471,1.556641,0.1929563,-1.4760101,1.2844039,-0.14219436,1.2689013,-0.3897465,0.037888944,2.1565526,-1.163681,2.1091235,1.3541008,-0.39203233,1.2706552,2.1295605,-1.1573282,-0.42789945,1.1955063,0.031345785,0.7476171,0.6676475,-0.744699,-2.2157948,-0.078940034,0.09018318,0.6657853,3.0495658,-0.31170234,-2.2412868,2.9301014,0.29874754,0.7679737,-1.16732,0.11849043,-1.3695207,2.1855972,-1.3439205,-0.8220223,1.647928,-0.34502822,-0.9444009,0.020858288,-0.44576487,-0.40737724,0.26249325,0.006897062,-0.80500716,0.7494449,-0.9980824,0.7869916,0.5474266,-1.794985,-0.4948945,0.48081908,-0.41328394,-0.51891816,-0.60264206,-0.45958817,0.5185565,0.05523908,-0.46018106,0.7304234,-1.6690243,0.5023429,0.000255555,-0.8115852,-0.52691567,-1.2210346,-0.26129234,0.3107081,-0.987882,1.6682961,0.52158797,0.35783684,-0.20907062,-0.17109519,0.063033104,1.2873502,1.0155596,-0.73049676,-1.1022813,-0.7324836,-0.39187235,-0.45037562,0.42546222,0.81664085,-1.3565152,-0.7146827,-0.21631402,-2.6669376,1.0129304,-0.5420373,0.29272372,0.45101276,2.0085611,0.03553492,-0.51148117,-0.7066878,0.18032074,0.812206,-0.22254443,-1.245409,93,6,0.80813795,0.21733901,0.3725644,1,7,10025880,5,-1034.0125,9.3,20.67102592
-0.87665486,0.7486513,-1.8833193,0.66845584,0.55018383,0.60637736,0.36789477,0.034805536,0.30888656,-0.4383875,0.3599804,-0.057521716,0.119463146,-0.92774093,1.1274179,-1.8931158,0.7081715,-1.0744182,0.5646142,-0.77476734,0.2290977,0.096291095,-0.3480423,0.7105078,-0.43308735,-0.15657683,1.887653,1.0024712,-0.62280184,1.1873337,-0.16176929,0.41969278,-0.5708641,0.50268555,1.4097893,-1.7994276,1.921188,1.9051677,-0.21382979,-0.27200377,0.44261596,0.27930254,-0.14108488,1.5970533,-0.5698578,0.5392318,0.7187675,-1.3248997,-1.3210523,0.76908547,0.14754288,0.94525474,2.352508,-0.48283583,-2.4647868,3.1807177,0.30470666,0.75271666,-1.3280802,0.038192667,-1.2856253,1.9265156,-0.98741746,0.036509976,1.5830479,-0.5415338,-0.9287684,-0.51067615,-0.39306465,-0.01236181,0.43722743,0.085102335,-0.6746183,0.8875322,-0.61752754,1.5677148,0.4935664,-1.3756986,-0.08734766,0.74700725,-0.45555753,-0.053734086,-0.7567359,-0.13895273,0.8166821,-0.06596789,-1.102932,1.3261265,-1.3818856,0.45699048,0.352861,-0.90664506,-0.66532564,-0.9558277,0.07646835,0.48337832,-0.91556996,1.7104771,0.59740067,0.21061409,-0.050616607,-0.22947007,0.052023947,0.3951216,1.253433,-0.8483622,-0.034705758,-0.612903,-0.25761816,-0.8177109,0.5534308,0.91002995,-1.616911,-1.2095972,0.372076,-1.4771011,-0.0190593,-0.21036717,-0.34916472,-0.663341,1.913861,0.42326427,-0.084484994,-0.7103659,-0.40299112,0.32439038,-0.53299534,-0.99286705,93,6,0.37513795,0.882439,-0.9096356,2,5,10145074,5,-1034.0181,13.1,13.55317276
-1.1855286,1.3395917,-2.731548,0.98094034,1.3181721,-0.012399003,0.33772272,-0.8212829,0.012908518,-0.19271822,1.518619,-0.9863421,-0.5264965,-0.7841382,1.0936873,-1.89006,0.74855494,-1.3285152,0.57551616,-1.2069508,-0.26581797,0.44654295,0.6482122,1.3825998,0.08529818,-0.88857013,1.5563927,0.19286592,-1.4759569,1.2842678,-0.14197169,1.2693088,-0.38982442,0.03787768,2.1568277,-1.16381,2.1090305,1.3543887,-0.3917389,1.270524,2.129747,-1.1575178,-0.42776415,1.1955159,0.031337872,0.7476917,0.66793376,-0.7449194,-2.2154684,-0.07892734,0.09027608,0.66588116,3.0494666,-0.31205437,-2.2410944,2.9303737,0.29886916,0.7678992,-1.1674013,0.11828479,-1.3696573,2.1856558,-1.3437656,-0.8222261,1.6476648,-0.34503615,-0.94460046,0.021003544,-0.44578367,-0.40718314,0.26266813,0.006996453,-0.80507714,0.74949074,-0.99796927,0.7867458,0.547654,-1.795203,-0.4951328,0.48063344,-0.4133685,-0.5190817,-0.60265446,-0.45955428,0.518486,0.05515778,-0.46023422,0.7304731,-1.6691304,0.50241923,0.000317827,-0.81197286,-0.52699864,-1.2208726,-0.26111376,0.31067783,-0.98800474,1.668289,0.52179873,0.3579828,-0.20940557,-0.17110479,0.063112766,1.2873142,1.015463,-0.73077595,-1.1020384,-0.73253596,-0.39158812,-0.45028615,0.4256795,0.8169136,-1.3565449,-0.7145859,-0.21617281,-2.6667337,1.013094,-0.54187727,0.29266658,0.45091504,2.0085883,0.035736203,-0.5112483,-0.7068544,0.18035159,0.81238997,-0.2224733,-1.2451423,93,6,-0.633062,0.635939,0.18436444,1,7,10025880,5,-1034.0125,9.3,20.68298424
-0.06270534,0.7549134,-0.77923465,-0.083569214,0.30167785,1.0291185,0.29266194,-0.18513978,0.48211604,-0.23275928,-0.37096736,0.4518148,-0.2790571,-0.270854,0.97538483,-3.482676,0.53976566,-0.41194046,1.4965637,-1.4246995,0.6003383,-0.8743838,-1.4763892,1.0671735,-0.6082593,0.48603004,0.65164316,0.9227909,-0.29800954,1.085211,0.5669415,0.107776,-0.6608854,0.66576755,0.77809364,-1.5585002,1.5811582,1.6356395,0.09999198,-0.58598566,0.060573697,0.4830385,0.31699052,0.3129052,0.17994034,-0.28665203,1.899571,-1.2015808,-0.038324848,0.8274607,-0.52269167,1.2360711,1.5515194,-0.92544764,-1.7487307,2.599269,0.14932036,0.35337228,-2.0291953,1.0027407,-0.7123786,1.8799026,-0.104956135,0.10815868,1.0879096,-0.22151035,-0.058976777,-0.3994755,-0.510415,-0.26114678,0.4199425,0.12278932,-0.5574405,0.26134464,-0.54514277,0.96030986,0.44975764,-0.80853647,1.251937,-0.15925002,-0.21853308,-0.16881095,-1.5175214,0.47656927,-0.21996051,0.22628161,-2.1358428,2.1940289,-1.8121581,-0.02614364,-0.003038317,-1.3380443,-0.5554056,0.1924926,-0.5773888,0.025610298,-0.7376814,0.9653121,0.77404743,1.2296861,0.07255927,-0.6199018,0.1085168,0.42445117,1.6982138,-1.1127796,0.7995371,-0.95089376,0.56959516,-0.8773459,0.6859504,0.77491695,-2.2500072,-2.083378,0.8398174,0.014237791,-0.5265049,-1.0764174,-1.452713,-0.9424547,1.0961345,1.237071,0.46503508,-0.27396104,-0.17251506,1.4229593,-0.28146103,-0.8591878,93,6,-1.7334621,-0.350361,-0.013135569,3,1,3329330,5,-1033.8743,12.8,14.08627804
