embs1,embs2,embs3,embs4,embs5,embs6,embs7,embs8,embs9,embs10,embs11,embs12,embs13,embs14,embs15,embs16,embs17,embs18,embs19,embs20,embs21,embs22,embs23,embs24,embs25,embs26,embs27,embs28,embs29,embs30,embs31,embs32,embs33,embs34,embs35,embs36,embs37,embs38,embs39,embs40,embs41,embs42,embs43,embs44,embs45,embs46,embs47,embs48,embs49,embs50,embs51,embs52,embs53,embs54,embs55,embs56,embs57,embs58,embs59,embs60,embs61,embs62,embs63,embs64,embs65,embs66,embs67,embs68,embs69,embs70,embs71,embs72,embs73,embs74,embs75,embs76,embs77,embs78,embs79,embs80,embs81,embs82,embs83,embs84,embs85,embs86,embs87,embs88,embs89,embs90,embs91,embs92,embs93,embs94,embs95,embs96,embs97,embs98,embs99,embs100,embs101,embs102,embs103,embs104,embs105,embs106,embs107,embs108,embs109,embs110,embs111,embs112,embs113,embs114,embs115,embs116,embs117,embs118,embs119,embs120,embs121,embs122,embs123,embs124,embs125,embs126,embs127,embs128,pk1,ldalabel,gnumarker,gnucolor,mol_index
0.91792446,-0.3178249,0.908247,-1.4716524,1.0583587,1.5035634,-0.9064316,1.9536533,-0.50166106,0.7525459,-1.5296655,3.8810256,-1.4654257,1.4641907,1.1535238,-0.7216915,0.36424163,1.3067422,0.83350426,-0.94862074,-0.2127859,-0.73269844,-0.5092444,-0.10417616,-0.7823101,-0.46505582,1.9533954,2.169878,2.2002144,0.062487915,0.5742491,-1.3175224,1.1402334,0.34819266,0.9968523,0.18679523,-2.94952,0.6177556,0.2833776,-0.45387438,-0.82807535,0.819769,-0.69653356,0.03457451,0.11021136,2.5723228,-0.34002793,-0.60154676,-0.25556806,-0.4963893,-0.6388086,-0.24562527,-2.8813977,-1.1634872,-0.9216673,-2.2510583,-1.378543,0.28539938,0.5359347,0.9727625,2.6794972,-1.4716734,0.43921468,-2.282539,-0.45651692,-0.8546012,2.0880494,-0.6665021,-1.7534904,0.3693844,-2.2718356,1.450969,-0.69293606,1.8170416,-0.3120536,-0.7212212,1.2541456,-1.5878365,-3.0049224,-0.9080725,0.4393968,-1.1058737,0.6427702,0.083978,0.9504184,1.2261839,-2.0375915,-0.75476265,-1.8547134,-0.798132,-0.3561707,-0.70866275,0.5459286,0.85942835,1.0884237,1.4056137,-0.12494849,-0.18956113,-0.27475476,0.0000293,-2.3767872,1.0414798,-0.1921319,-0.080242425,0.17568347,-0.27587613,1.6945024,0.15682097,0.33342,-1.2544506,1.2980846,-0.51587903,-1.5636362,-0.62926084,0.017748395,1.4569216,0.05072999,2.6959562,-0.43913049,-3.159486,-0.2979656,0.35643348,-0.26298136,0.7321071,1.061396,-0.4110812,-1.2863444,0.40737474,2.37,8,5,6266528,306
-0.11098024,-0.070687026,2.1519012,-0.46274948,0.72173965,0.8380221,-0.18277085,2.0050263,-0.20679349,1.5944632,-1.1729658,3.1903672,-0.7465615,0.75484425,1.0827568,0.9817596,0.25650167,0.08651306,0.28829926,-0.23319519,2.2512686,-1.0213492,-0.188303,-0.21543929,-0.38837036,-0.14034677,1.1160477,2.7149475,1.4213103,0.45655712,-0.64173186,-1.2968128,2.4761481,-0.8955581,1.6665738,-0.46482414,-2.741645,0.9743415,0.79854345,-0.6610213,-2.411656,0.17007697,-0.7711658,0.06798238,-1.3436238,1.896317,-0.14647865,1.1879731,-1.2348454,-2.031293,-2.7851796,-0.39769286,-2.7915668,0.17805807,-1.5441835,-2.566389,-1.9148941,0.7793431,1.1784134,0.68664575,1.9433191,-1.6239911,-0.56617844,-0.24658495,-0.32866606,-0.20100957,0.5566928,-0.8708267,-0.2231713,0.08257431,-0.64034444,0.69310755,-0.38335496,2.5289316,-0.13878682,-0.98377347,-0.007093135,-1.2774696,-2.5435927,-1.3076146,-2.1134524,-1.5463355,1.3555219,-0.26331437,0.5242284,0.87897474,-1.8417724,-1.2452428,0.09187804,-0.5075534,0.009682745,-1.0676869,0.19794866,0.18438673,0.6775838,1.3869774,1.3776932,1.0329669,-1.3874385,-1.2361517,0.067009926,0.46751225,0.0726344,0.40872583,-0.8716329,2.1638324,-1.2587099,-0.7084082,-1.9928368,-1.3321106,0.9264538,-0.3813773,-1.9628868,-0.37917462,-0.5394318,2.3353066,1.3605657,3.0726728,1.3284663,-2.8707643,0.6206244,-0.8100492,-1.1164575,0.10542408,0.36018583,-2.1380296,-0.36809587,-0.28230995,3.09,17,3,16716947,307
-0.16956967,-0.20192838,2.1681175,-1.075983,1.1392636,0.015359163,-0.69702524,2.5513258,-0.032432288,0.58838767,-0.86387604,3.8612921,-0.350178,1.7510709,0.80377173,1.0960081,0.5426581,-0.077050835,0.8095614,0.54957014,1.7755957,-0.8397374,0.18181098,0.012480438,-0.58412516,-0.399157,1.0516711,2.9553237,1.5609385,0.5192905,-0.5817258,-1.8924896,2.358127,-0.35356742,0.7869147,-0.6245898,-3.0470037,0.62722164,1.0472882,-0.53521186,-2.7111714,0.6157176,-0.47846454,-0.48032108,-1.0050706,1.4842644,-1.0280368,0.9307555,-0.5953851,-2.0724974,-2.5736048,-0.9940215,-3.009736,-0.001476809,-1.5859928,-2.6887813,-1.9949343,0.31831598,1.2071942,1.5832572,2.3081105,-1.4727838,0.29350436,-0.16687688,0.014098197,-0.61694664,0.70655864,-0.40249294,-0.8737881,-0.6071446,-0.62032497,1.1133152,-0.16569147,1.9528471,-0.09801696,-1.6594269,0.48035997,-1.7760601,-2.6231096,-1.2307723,-1.8185312,-1.9235742,0.78090364,0.12246555,0.8877667,1.2796052,-1.6841645,-1.5024097,-0.57510006,-0.44639376,0.06061989,-0.78696084,0.5896481,0.60532224,0.86367464,1.6282505,0.9922345,0.500602,-1.3838743,-0.51673263,-0.38341373,0.4985968,0.28603864,0.78675807,-0.9956486,1.6424681,-0.780809,0.18460819,-1.7414808,-1.8588231,1.1556467,-0.7891031,-2.1475503,-0.7433329,-0.16601783,2.2678044,1.3778958,3.1274343,0.5350837,-3.0324826,-0.12117496,-0.7847183,-0.38117772,-0.12544274,0.70142627,-2.2153149,-0.15249115,-0.05761893,3.15,17,3,16716947,308
-0.6617647,0.12466872,2.6798043,-0.23058802,0.41199404,0.26133454,-0.71433324,1.7955091,-0.23444188,0.7028951,-0.88062316,3.2721152,-0.085788324,1.1037719,1.0591086,0.7017003,0.20599347,-0.4295449,0.46912274,0.14750606,1.4986632,-0.8187798,-0.3200143,-0.75190043,-1.0239527,0.14621294,1.0116183,2.43717,1.2847382,0.6245868,-1.0312599,-1.1575749,2.3723314,-0.18379709,1.633147,-0.8814309,-2.5904841,1.1990603,0.6407721,-1.1119914,-2.4187694,0.6063887,-0.86194676,-0.08588749,-1.5696775,2.5616932,-0.42538375,1.165831,-1.0641809,-1.6197131,-2.8654478,-0.54072857,-3.4518096,-0.17038685,-1.5290592,-2.383813,-2.1698596,0.7914195,0.9840642,1.1141775,1.8202919,-1.4527586,0.1505661,-0.96318334,0.5052697,-0.5227463,0.33139658,-0.9720026,-1.2576406,0.15191251,-0.19767207,0.9256483,-0.6577526,2.3104508,0.2133317,-0.7315614,0.0968011,-1.4136999,-2.4455023,-0.7705494,-2.559816,-2.0357072,1.2108186,-0.526758,0.40295556,0.7060722,-1.7836955,-0.4475476,-0.07704906,-0.7076094,-0.20670635,-0.69123435,0.49626273,-0.07453148,0.42006573,1.5093721,1.3483404,0.91753304,-0.99934787,-1.3195481,-0.288994,0.75753194,-0.23048028,0.5372247,-0.49953017,2.478566,-1.0929434,-0.46129614,-1.7363863,-1.721601,1.1151445,-0.08824757,-2.3116813,-0.21877334,-0.89431965,1.9829011,1.1142398,2.998641,1.6043509,-3.4750245,0.24115491,-0.96187913,-1.0508928,-0.44760853,0.1951186,-2.424675,-0.28893703,0.06755771,2.65,17,3,16716947,309
-0.2718097,-0.2022883,2.2586455,-0.913496,1.2258468,-0.07969129,-0.7329996,2.3927095,-0.2504632,0.68518,-0.90834224,3.922425,-0.35914764,1.8022188,0.7974451,1.0595152,0.5261117,-0.003019035,0.801107,0.5049231,1.7185755,-0.8365924,0.12372011,0.027809605,-0.59556484,-0.1569176,1.0418465,2.803752,1.7272879,0.22472431,-0.4720206,-1.8887842,2.3608847,-0.28077242,1.0887966,-0.6245017,-2.9787211,0.6353763,1.0417887,-0.7172986,-2.6756542,0.6271609,-0.43656906,-0.44043672,-0.929041,1.5052464,-0.9055132,1.1318779,-0.6809049,-2.058883,-2.4679828,-0.98405576,-2.8213065,0.07239005,-1.6115154,-2.7136004,-2.0615091,0.47942844,1.1235243,1.603082,2.3601987,-1.5766649,0.072387114,-0.47979116,0.15310934,-0.5373313,0.7398801,-0.43815446,-0.8523545,-0.62424874,-0.7510396,0.9683927,-0.14237058,2.021976,-0.14667082,-1.6134384,0.52516985,-1.6130798,-2.6404085,-1.0362291,-1.7779584,-1.8677828,0.8373076,0.036315948,0.9505361,1.2290543,-1.9553574,-1.4305221,-0.39673817,-0.5008064,0.30162948,-0.71287996,0.4219793,0.50617945,0.83631295,1.7633259,0.99341285,0.53616273,-1.2549179,-0.48297212,-0.47839588,0.7564096,0.18789493,0.8240831,-0.92512745,1.793942,-0.84779215,0.37102747,-1.8563948,-2.0099676,1.0919815,-0.7717131,-2.1631258,-0.59153646,0.05975599,2.2391686,1.3401842,3.3606727,0.53151643,-2.9306488,-0.17154104,-0.82969356,-0.4795583,-0.32950312,0.57720137,-2.339921,-0.121264815,0.11997594,3.25,17,3,16716947,310
0.29291087,-0.4765082,1.2747546,-0.020814449,1.1782812,-1.1760108,0.89388466,3.33306,0.32817113,0.43005288,-1.0525938,3.5204437,-0.7698413,1.0857451,0.9100483,1.9712839,0.6202898,-1.2844756,1.656485,0.071859,2.1871269,0.047434345,0.65883636,-0.099815026,-0.058714524,0.7480266,-0.00039202,2.3947182,1.1232433,-0.40437138,-0.035998046,-1.622757,3.1949103,-0.32781267,0.8747828,0.07217896,-2.8664234,-0.17834523,2.1085577,-0.43971333,-2.9973407,0.04256627,-0.25072557,-0.0653688,-1.7022829,1.0669113,-1.5126864,1.7584548,-1.8453605,-1.9837482,-3.957162,-1.2153177,-3.3071327,0.52811366,-1.6789957,-1.9584088,-2.3503003,0.9742772,1.1876025,0.64884067,2.4291534,-3.0747643,-1.5223453,-0.094115555,0.1278668,-0.61763614,0.27003622,-1.7767195,0.6354028,-0.43058604,0.15232044,1.6403174,-0.306599,2.8482575,-0.2075672,-1.4251308,-0.3001383,-1.7246225,-3.5549972,-1.7746421,-1.1366812,-2.0104115,1.2663349,0.37840027,0.74624604,1.1687797,-2.8100283,-2.3371985,-0.40048894,-1.1115575,1.4693269,-0.51636,1.6140946,-0.539937,0.30984083,1.7590886,1.5433418,1.8056731,-1.9866629,-1.3204672,-0.7289672,0.5705638,1.4515125,0.042456985,-1.965815,1.5718273,-0.8208451,0.43439153,-1.6247945,-2.7804346,1.7985657,-0.46744257,-1.323149,0.10746813,0.41375434,2.313419,1.0092607,3.3768744,1.8504157,-2.790155,1.1864724,-1.3574755,0.69311804,-1.0903285,0.34163398,-1.9266081,-0.11842793,-0.306788,8.18,21,5,8388736,311
0.42122427,-0.39097753,0.9467722,-0.97278786,0.825632,1.422676,0.50249946,1.7248708,-0.71105707,0.2051582,-0.9745087,4.200458,-1.230614,2.9085858,0.42705137,-0.68935144,0.3237425,0.02843143,1.0645244,1.7075102,1.5618155,-0.5179247,-0.046429142,0.37545878,0.16542599,0.38644832,1.4332203,2.5258806,0.283249,0.89952034,1.5671277,-2.2353106,1.2882977,-0.040923342,0.93936974,1.4788923,-3.3415701,-0.34734473,-0.5305549,-0.000807866,-0.7646433,0.4864943,-0.6443775,1.2156847,-0.11571866,2.283792,-0.15057941,-0.21650352,0.5590124,-1.333982,-0.6401521,-0.77758026,-1.1952422,-1.0951807,-0.4348876,-2.3599756,-1.7029996,0.031210449,0.15763792,0.5782502,1.697561,-0.6593553,1.3339611,-0.89217937,-0.3461375,-0.78476477,1.9992208,0.41253996,-0.5055411,1.4929457,-2.4441152,0.61031,-0.2659992,1.2584293,-0.4919781,-0.5339427,0.20971975,-1.8999333,-2.8509083,-1.2319057,0.6187506,-0.6952614,0.32802704,1.1419562,-0.042465344,1.8821692,-0.6842445,-1.379544,-0.4440415,-1.2754202,-0.42245132,-1.7481738,0.57313955,-0.30802292,0.20614293,1.1055012,-0.34425044,0.02723983,-0.035628412,0.56853384,-1.4751867,0.97864723,-0.8821663,-0.38291827,-0.36297953,-0.12219179,0.3450768,0.051158436,0.5597884,-0.19778138,-0.32728446,-0.022055238,-0.49505144,-1.3815907,0.033655867,1.9510254,0.721909,3.3033257,-0.80718434,-2.525066,0.35818994,0.33512956,-0.8104913,-0.024306118,0.55496067,-0.050474763,-1.6378713,-0.19531116,10.62,7,2,11393254,312
0.5338815,-0.10326493,1.3883582,-0.7467266,1.3866742,2.4367166,0.852192,2.4384108,-1.188528,0.043581784,-1.6270864,2.819665,-0.9278914,2.0965948,-0.79281044,0.8729577,0.5531878,-0.3033011,0.77453995,0.8567275,1.605345,0.7732839,0.293391,0.5010908,0.34697133,-0.015626464,2.095974,2.2346773,0.7169724,0.16963974,1.3582416,-1.9149053,1.0851799,-0.06382187,1.2636602,0.87302965,-2.9743252,-0.35966414,-0.06790018,0.10033542,-1.2985617,0.05318603,-1.1139952,0.7450514,-1.034642,2.2137892,-0.6234499,-0.03953751,-0.39515325,-1.1812813,-1.0029166,-0.08011925,-1.3843806,-1.2989422,-0.7154356,-1.8971606,-1.5339961,0.087597966,1.3110886,0.15714571,1.9058971,-1.2730455,0.27059564,-1.0813273,-0.98427784,-0.5089231,0.90957797,-0.23449102,0.18555129,-0.14003593,-3.2912185,0.7905754,0.22872394,1.7905377,-1.1848257,0.06675986,-0.045046687,-1.6047554,-3.1630616,-1.1939641,0.41203687,-1.438793,0.039705932,0.40306318,0.14823382,2.204307,-1.002863,-1.9123758,0.007583427,-2.2367272,-0.06674793,-1.8515384,0.495041,-0.06625848,-0.068261445,1.1310858,0.07448098,0.46676794,-0.9575106,-0.5695768,-1.3840388,1.1301172,-0.24479896,-1.1092379,-0.44213113,-0.44948038,0.6677443,-0.34604242,0.26581597,-0.23963593,-0.81465304,0.6268985,0.42261866,-0.57858133,-0.43144387,2.167081,0.02404821,3.298388,-0.010499388,-2.4114788,0.4255538,0.16030318,-0.19988468,0.87549984,1.3293903,-0.5484736,-2.182206,-0.47326607,9.85,7,2,11393254,313
-0.2960221,-0.2405571,1.5558537,-0.5989422,1.5785333,2.3483768,1.0500977,2.6838126,-1.5711818,0.11627099,-1.4909393,2.7755234,-0.80878067,2.0506852,-0.3457109,0.69109714,0.47220728,-0.45056137,0.9016509,0.9712645,1.4086549,1.2152057,0.04873982,0.57123375,0.3389599,-0.4204658,2.07652,2.1768417,0.9152148,0.37719148,1.5248897,-1.9118755,1.0968813,-0.13649978,1.129072,0.9607949,-2.5220678,-0.14212549,0.085626066,0.08243695,-1.2445115,-0.09974852,-0.7587484,1.0945003,-1.1559905,2.5730214,-0.6120305,0.11918478,-0.38219437,-1.1469989,-0.6423066,0.1753577,-1.2715874,-1.562623,-0.37669426,-2.144013,-1.6855981,0.24913535,1.2311044,0.31796607,1.7449872,-1.1941551,0.038152315,-0.9338336,-0.86052155,-0.6063553,1.0434194,-0.2575297,0.33850485,0.3716944,-3.2790942,0.85881484,0.10177055,1.6312506,-1.087042,0.16824803,0.029131621,-1.3574595,-3.7489913,-1.1569289,0.4894771,-1.3343184,-0.16123825,0.55932546,0.11808026,2.0308225,-0.9132836,-1.7893883,-0.29678524,-2.1465092,-0.26778057,-1.6798766,0.43565714,0.13731357,-0.050429672,1.1099731,-0.17302735,0.5379702,-0.60921156,-0.73151076,-1.2740773,1.7034718,-0.25332642,-1.0113351,-0.3871826,-0.29914814,0.41469842,-0.05639243,-0.016850203,-0.20778981,-0.97092193,0.6774385,0.6324801,-0.50202733,-0.46103236,2.2236593,0.16312492,3.3218458,0.18946764,-2.4996037,0.18293011,0.06251395,-0.14231041,0.8662857,1.2763133,-0.5944865,-2.0459042,-0.46852717,10.22,7,2,11393254,314
1.9457095,-0.12508845,1.0218161,-0.40882453,1.9180031,0.89727217,-1.3249325,-0.11273569,-1.9081098,-1.3923688,-0.764721,4.90927,-1.721825,1.9692115,0.71351314,-1.7986107,-0.3805995,1.1756963,0.14814258,-0.12886025,1.2499654,-0.4989121,-1.4595798,-1.1426166,-0.2991296,1.895376,0.57498235,0.24167752,1.5230455,-0.07212931,2.3486464,-0.51683193,0.7403259,-0.30784947,2.457941,0.2922061,-2.8728466,0.28641462,-1.0847653,-0.841965,0.48534876,0.5107039,-0.3151462,-0.043833405,1.0936402,1.9946595,1.7248113,-0.33946288,2.0641377,-0.76113236,-1.4125196,-1.3837072,-0.48598123,0.23910575,0.49976712,-2.2375643,-0.8053384,1.7652755,-0.7721238,0.5194699,1.6279017,-2.143077,1.5582912,-1.928542,-1.300796,-1.0013051,0.9672208,-1.3390471,-0.9393754,1.2798498,-3.272763,2.2499888,-1.1084282,0.81057876,0.43509007,-0.7125908,0.52997005,-0.65310574,-1.7028806,-1.3950362,0.07085508,-0.7219939,-0.87413275,-0.21404856,-0.3322296,1.2973771,-1.3146824,0.21685843,-1.4254289,-1.0204282,-0.8767256,-1.8138696,0.13068068,0.010240555,0.18575326,1.6912532,-0.8757286,-0.82613254,0.008008763,-0.4566098,-1.9569172,-0.47737566,0.33045313,-0.88358647,0.26924703,0.37615308,1.0077457,-1.2133278,1.1865011,-1.4313117,0.7622209,0.328941,-1.1174989,-1.081167,0.5412182,2.8649616,1.1215947,2.777341,-0.22617467,-1.4690031,-0.9185785,1.551766,0.7166978,0.29377946,-0.9242212,-0.528236,-1.2724991,0.15915757,12.28,12,7,15787660,315
1.5046303,-0.01012782,1.3220826,-0.097158074,1.870702,0.81794477,-1.0181346,-0.2202825,-2.338137,-1.3308749,-0.90633136,4.9051757,-1.5598128,1.9182295,0.78044367,-1.5714418,-0.088787556,0.9041306,0.013347387,-0.39554003,1.3004001,0.11175391,-1.5976539,-1.100409,-0.20001623,1.7727258,0.50633293,0.09058195,1.6311847,-0.35575622,2.183033,-0.49504194,0.8443567,-0.29848808,2.5568805,0.80191976,-2.718054,0.29027718,-1.2606833,-0.7221554,0.478155,0.7936592,-0.4626564,-0.01341857,0.91260064,2.2417738,1.6414909,-0.2431786,1.8377796,-0.89577204,-1.4901935,-1.2629222,-0.27428627,0.3504243,0.5384723,-2.2588916,-0.5507238,1.5549161,-0.5654231,0.31723562,1.5759752,-2.4436204,1.5465275,-1.898767,-1.2864859,-0.9661621,0.69939816,-1.5461829,-0.8194791,1.1148293,-3.6005387,2.0056846,-1.3638239,0.9717388,0.32433468,-0.38605243,0.3681541,-1.0706043,-1.9347128,-1.0516565,0.09048253,-0.7483859,-0.89835536,-0.60131395,-0.4448418,1.5024706,-1.3994893,0.041096035,-1.1976666,-1.1502967,-0.3632567,-1.6958903,0.42587832,0.052199364,0.32418358,1.5104704,-0.9498404,-0.74510866,-0.0551548,-0.8219095,-2.0894926,0.09628636,0.29943722,-0.756729,0.77566326,0.27430522,0.75549275,-1.3777237,0.7714714,-1.3567827,0.736048,0.3355971,-1.3896618,-0.92245156,0.7448345,2.9752584,1.1674002,2.7513714,-0.14109425,-1.2346127,-0.9103792,1.3649174,0.8187787,0.129318,-0.65241444,-0.53798395,-1.3309512,0.47971258,12.3,12,7,15787660,316
1.0526164,-0.22250777,1.7729647,0.3427203,2.7171063,0.9555365,-0.97057474,-0.6355982,-2.37219,-0.92308664,-0.9672125,3.8978543,-1.4662077,1.7709663,0.34531972,-1.980857,-0.51073205,0.73272383,-0.35850435,-0.20191464,1.2452996,0.07818124,-1.4341867,-1.7401981,-0.30992502,2.2022948,1.0549216,0.04893878,0.68070304,-0.56965876,1.5426828,-0.13705009,0.87273896,-0.26566318,2.4895113,1.2809914,-1.6481316,0.6089568,-2.010502,-1.3708643,-0.3172091,0.39361557,-0.0843665,0.3533332,1.052555,2.5101318,1.6934242,0.18963075,1.8990904,0.15716311,-1.3481096,-0.8541167,-0.017240494,-0.423421,0.6334852,-0.84556353,0.17930302,1.3257713,-0.10140711,-0.34952214,0.67651296,-1.8591073,0.7109208,-2.2161083,-0.8887148,-1.8268691,0.8734267,-1.4851425,-0.37319526,1.043958,-3.7359478,2.5807018,-1.1213326,0.54260445,-0.103348166,-0.22852424,-0.047013372,-0.275575,-2.142046,-2.0022435,0.32311228,-0.55074537,-1.2732334,-0.75818664,-1.1392791,1.0435522,-1.297558,0.20552018,-0.5863067,-1.3549049,-0.7999429,-1.9149842,1.1803014,0.054407775,0.09018862,1.3073399,-1.6267356,0.14394999,0.48537433,-0.6606643,-1.9332438,0.58381784,0.010187306,-1.2617385,0.49425536,0.6448662,0.28760427,-1.5401763,1.097094,-1.1324399,-0.18595797,1.0296038,-1.6453123,-1.2566457,0.31024924,3.0454285,1.045264,2.7920258,0.08869598,-1.0264964,-1.0221384,1.6419334,0.91274273,0.3379015,-1.423822,-0.97050774,-0.9843761,0.42466143,12.52,12,7,15787660,317
-0.059218183,-0.2463048,1.3175595,-0.70698994,1.2607181,2.417374,0.6293833,2.522834,-1.6821741,-0.54983413,-1.3672073,3.0160785,-0.42243516,2.2786112,-0.45348942,0.8960782,0.44696456,-0.057911664,0.98904854,0.9720666,1.3727003,1.2348225,0.44812065,0.6402892,-0.12695146,0.16471717,1.8381217,2.2668624,0.8740318,0.30368584,1.3888587,-2.241178,0.88143754,0.1330606,0.5056904,0.25545445,-2.4893339,-0.248701,-0.005619645,0.22732955,-1.3928578,0.3373373,-0.9231955,0.61284876,-1.243674,2.8852646,-0.81745785,0.16353816,-0.29339403,-1.4019907,-0.92503715,-0.18133287,-1.7485232,-1.6197166,-0.7118981,-1.788621,-1.5073334,0.17523405,1.1879383,0.07521218,1.9067279,-1.4757966,0.50648475,-1.0967691,-0.6028131,-0.38770294,0.45416996,-0.3608696,0.07407063,0.41263586,-3.1457405,0.76778156,0.17228639,2.1937876,-0.8425338,0.12395666,0.19921456,-1.972671,-3.901193,-1.3146495,0.11671446,-1.5261433,-0.1525381,0.6122007,0.21189588,2.0539644,-0.6682794,-2.043881,-0.062066592,-1.8383585,0.032095492,-1.7701957,0.26799083,0.063412845,-0.4708664,0.9111016,0.12053862,0.7264351,-1.074424,-0.6713654,-1.4566145,1.3852966,-0.44470444,-0.91012645,-0.71131104,-1.0698819,0.64332056,-0.25199342,0.76192486,-0.13778889,-0.30516034,1.2214879,0.5070075,-0.17282742,-0.39218134,2.1165686,0.16172099,3.52724,0.6136991,-2.8504605,0.13604987,-0.4501348,0.016571283,0.48920113,0.9356195,-0.71152484,-1.8843815,-0.6869198,8.6,7,2,11393254,318
-0.0696581,-0.31108615,1.6468757,-0.5116866,1.6582775,2.3342102,-0.38804376,2.1678772,-1.064027,0.5176913,-1.8173141,3.5838006,-1.667532,0.9820467,-0.3255037,-0.43663996,-1.201748,1.1889858,0.2435098,0.49586704,1.0753357,-0.9656541,-0.7629439,0.18821402,-0.04438919,0.48930386,2.0185308,1.8006692,1.1964769,0.27315298,1.068592,-1.6922225,0.64594316,-0.658177,1.0537325,0.054327667,-2.1154344,0.60549295,-0.031360656,-0.7192657,-1.5425978,0.2500715,0.21136019,0.86534697,-0.8965572,3.0424902,0.17852685,-0.10278031,-0.32910863,-0.47817123,-1.1697142,0.22243525,-2.1024225,-1.3543607,-1.0098636,-1.146634,-0.7106179,0.9620298,0.6002525,-0.6908162,1.132401,-0.9736146,0.11221135,-1.7770902,-0.9322125,-0.3369385,1.3781558,-1.0376456,-0.951104,0.8900577,-2.6054924,1.021108,0.06518181,2.1917431,-0.07609463,-0.34277153,0.36517185,-1.6355273,-2.9178524,-0.87327987,-0.9444373,-1.1022888,-0.3851147,0.7223346,1.0442085,0.6153861,-2.1665566,-1.3322585,-0.85734236,-1.2261539,-0.15355343,-0.97494686,0.4298985,-0.004562661,0.22554988,0.976483,-0.17464751,0.8890609,0.056947276,-0.9613666,-0.7478932,1.2315456,0.06652184,-0.99042493,-0.13620993,0.18283594,1.2357421,-0.408747,0.16568105,-0.54623604,1.5168611,0.67505765,-1.6787117,-0.44563356,-0.47063226,1.7238166,0.16001967,3.3392816,-0.03306508,-2.7890964,0.82203025,0.10483461,-0.23221609,0.65596884,-0.13416147,-0.47309577,-1.1476303,-0.04270774,4.48,8,5,6266528,319
1.5629039,-0.16671206,1.3824759,0.112402916,1.9396355,0.79703087,-0.94456273,-0.23194,-2.3994806,-1.4374338,-0.9471357,4.9910417,-1.5291524,2.1260128,0.9465132,-1.7137167,0.1502676,0.94401574,-0.10257888,-0.5434512,1.1636497,0.16495666,-1.5155866,-1.2468199,-0.29359287,1.8469597,0.50588155,0.1354664,1.4919581,-0.39192402,2.309167,-0.341475,0.9573985,-0.3067676,2.554811,0.94082236,-2.799399,0.18570045,-1.4148607,-0.856193,0.26245993,0.5957533,-0.30633718,0.03098984,0.9231467,2.3490462,1.753401,-0.29157925,1.6313053,-0.8837017,-1.2034413,-1.3251598,-0.1399244,0.39478755,0.8123243,-2.1613126,-0.5009153,1.590785,-0.62712467,0.31189078,1.6510429,-2.254038,1.4376495,-1.8858588,-1.2553052,-0.928091,0.3998441,-1.4137899,-0.7876447,1.1366647,-3.6896977,1.8969743,-1.4792331,0.94596153,0.26215962,-0.5646715,0.33977947,-1.1305529,-1.9082723,-1.1064641,0.104839385,-0.7576809,-0.94288015,-0.8027688,-0.48349655,1.5190289,-1.4608288,0.22676569,-1.1935712,-1.052108,-0.34259704,-1.8229436,0.35159594,-0.19758636,0.11527786,1.5441635,-1.0801094,-0.8766833,-0.24475667,-0.6480923,-2.1598117,-0.14720255,0.18053095,-0.73193145,0.8345542,0.2066702,0.547956,-1.3383384,0.7597919,-1.4172454,0.43243545,0.45073086,-1.5861826,-1.0954943,0.9353996,2.9568298,1.196556,2.7010098,-0.14729863,-1.033111,-0.8322947,1.5530889,0.9825983,-0.016949922,-0.82319427,-0.74850506,-1.069941,0.55683285,12.69,12,7,15787660,320
0.6794271,-0.012436807,0.941864,-0.60417247,1.3486822,-1.6536473,0.84625804,2.6468983,0.55643785,0.93152094,-0.24803002,4.526509,-1.3050445,1.3764596,1.2794145,1.3924946,0.21094719,-0.5970278,2.5526338,-0.027208552,2.28695,-1.2667235,0.064077646,-0.55674744,-1.1321712,0.3957337,0.22619134,2.0826337,0.18127036,0.42650303,0.13094114,-1.858888,3.5033867,-0.11200702,0.6757214,0.76624614,-2.5403392,0.38642514,2.3805192,-0.80341995,-2.9773355,-0.36624616,-1.0351024,0.2599941,-0.1141685,1.0347223,-1.1168263,1.4568686,-0.20264488,-2.4151359,-3.5179303,-1.8845047,-3.3612065,-0.33923098,-1.3950341,-2.3376167,-3.0154934,0.39726472,0.92012805,1.0268327,2.530911,-2.5555725,-0.70099443,-0.7930635,-0.23946542,-0.60569143,0.84116244,-1.8576443,0.28938112,0.06830211,-0.06432518,1.5171512,-0.55832094,3.7353873,-0.004063606,-2.080931,0.048376843,-1.0707008,-3.5042553,-2.1108584,-1.190376,-2.9797096,2.0922768,1.2545623,1.2785894,0.32383734,-1.7406074,-2.6362143,-0.6931936,-0.44468847,0.9966488,-0.111171305,0.5978212,0.04959148,0.012964428,1.6090301,1.6008337,1.5387075,-1.4408926,-0.2818627,-0.44009912,0.31509453,1.0767406,1.2011206,-1.753762,1.0810103,0.25005126,-0.16005749,-1.1426833,-2.224564,1.1827439,-1.045406,-1.5394399,-0.30045915,-0.12666038,2.4845433,1.6199636,3.8959966,1.3669515,-3.0083852,0.55615234,-1.0502723,-0.10297139,-1.0295889,-0.003311455,-0.5672629,0.3215931,-0.2642034,6.7,21,5,8388736,321
